"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"."	"IL_161213_6301"	"IL_161213_6302"	"isotopes"	"adduct"	"pcgroup"
128.019566720874	128.01898422313	128.020149218619	2272.22822930859	2271.26255862597	2273.19389999121	2	2	191.737202920247	73.1145042848252	""	""	"39"
128.953337162588	128.953337162588	128.953337162588	2145.30003057143	2145.30003057143	2145.30003057143	1	1	108.082472007834	225.093920643412	""	""	"83"
128.952535021763	128.952535021763	128.952535021763	2190.49556674562	2190.49556674562	2190.49556674562	1	1	194.538781654011	283.257398970454	""	""	"81"
128.998445640015	128.998445640015	128.998445640015	2270.14436567094	2270.14436567094	2270.14436567094	1	1	468.725828509299	248.40133649557	""	""	"39"
129.013901045185	129.013901045185	129.013901045185	2270.95245537359	2270.95245537359	2270.95245537359	1	1	404.311285987824	191.885778594375	""	""	"39"
130.039539936243	130.039467863096	130.03961200939	2274.23920165671	2273.19389999121	2275.28450332222	2	2	1162.52354428016	375.077388444068	"[132][M]2+"	""	"16"
130.075577307823	130.075577307823	130.075577307823	251.511859794161	251.511859794161	251.511859794161	1	1	26.433741064785	34.7552351102292	""	""	"14"
130.634784199326	130.634784199326	130.634784199326	2274.3148517542	2274.3148517542	2274.3148517542	1	1	38.0275972211245	22.0621464395204	"[132][M+1]2+"	""	"16"
131.036073169895	131.035214665484	131.036931674307	2273.67907923664	2273.19389999121	2274.16425848206	2	2	1476.83650417267	370.146296344518	"[132][M+2]2+"	""	"16"
131.547003853636	131.547003853636	131.547003853636	2274.3148517542	2274.3148517542	2274.3148517542	1	1	44.1445546392722	17.2208844332481	"[132][M+3]2+"	""	"16"
132.055824172639	132.05571852736	132.055929817918	2275.35923490348	2274.3148517542	2276.40361805276	2	2	906.253077296946	293.240490134966	"[132][M+3]2+"	""	"16"
132.225503805777	132.225503805777	132.225503805777	2274.3148517542	2274.3148517542	2274.3148517542	1	1	41.5575827835077	22.0621452852369	""	""	"16"
133.013354164702	133.013354164702	133.013354164702	367.447919901499	367.447919901499	367.447919901499	1	1	51.7028568116935	23.1978641315443	""	""	"7"
133.02267394548	133.02267394548	133.02267394548	590.756662952926	590.756662952926	590.756662952926	1	1	33.635316548655	129.495014194869	""	""	"9"
133.027318318936	133.027318318936	133.027318318936	322.729840649502	322.729840649502	322.729840649502	1	1	8.4356016850156	50.4722735872979	""	""	"11"
133.052027316891	133.051323860976	133.052730772806	2274.79967753821	2274.3148517542	2275.28450332222	2	2	648.411687305112	240.965807977746	""	""	"16"
134.037680003654	134.036233918984	134.039126088324	367.702337464421	367.447919901499	367.956755027342	2	2	82.6971639636797	311.626313667288	""	""	"7"
134.036911392262	134.036469026333	134.03735375819	591.040319605396	590.756662952926	591.323976257865	2	2	1196.20792031754	511.047708468668	""	""	"9"
134.05117287426	134.047130251233	134.055215497287	2275.35923490348	2274.3148517542	2276.40361805276	2	2	244.538817220865	88.0093841614143	""	""	"16"
135.045293441201	135.045193076316	135.045393806087	368.262276329545	367.956755027342	368.567797631748	2	2	3304.77827999026	1526.576081913	"[91][M]+"	""	"7"
135.038992348371	135.033941805139	135.044042891604	595.520207853492	591.323976257865	599.716439449119	2	2	153.968169151007	216.69097246262	""	""	"76"
135.065872462865	135.065113694949	135.06663123078	2275.91833074687	2274.3148517542	2277.52180973953	2	2	186.028958464422	75.633625028574	""	""	"16"
135.645077512435	135.645077512435	135.645077512435	367.956755027342	367.956755027342	367.956755027342	1	1	47.0431740497263	29.8884056581185	""	""	"7"
135.748291661366	135.748291661366	135.748291661366	367.447919901499	367.447919901499	367.447919901499	1	1	52.9111651832864	29.5299410497499	""	""	"7"
136.048971661968	136.048677167852	136.049266156085	367.702337464421	367.447919901499	367.956755027342	2	2	320.268182499831	156.997971979539	"[91][M+1]+"	""	"7"
136.052637077148	136.052637077148	136.052637077148	2276.10001929838	2276.10001929838	2276.10001929838	1	1	145.509176700469	46.0516432382692	""	""	"16"
136.267597677052	136.267597677052	136.267597677052	367.447919901499	367.447919901499	367.447919901499	1	1	38.3475171410672	16.825178888348	""	""	"7"
137.085917044423	137.085917044423	137.085917044423	2276.10001929838	2276.10001929838	2276.10001929838	1	1	47.09857940081	19.6113829676366	""	""	"16"
138.046073279428	138.046073279428	138.046073279428	2281.70373964381	2281.70373964381	2281.70373964381	1	1	84.6375967598016	27.5612449255274	""	""	"105"
139.945239290716	139.945239290716	139.945239290716	2221.20966952042	2221.20966952042	2221.20966952042	1	1	787.118284910806	300.077698419344	""	""	"61"
139.945474008841	139.945474008841	139.945474008841	2193.85525684864	2193.85525684864	2193.85525684864	1	1	391.960438696036	252.508931466797	""	""	"81"
140.02156826188	140.017968480615	140.025168043144	2272.22822930859	2271.26255862597	2273.19389999121	2	2	367.678059101004	271.536173747965	""	""	"39"
141.019557159475	141.019015290425	141.020099028524	2271.10922973959	2270.14436567094	2272.07409380823	2	2	713.030917663895	221.757586565218	""	""	"39"
142.036868191293	142.034774142839	142.038962239746	2272.78731912247	2272.38073825372	2273.19389999121	2	2	585.296067096098	192.044234275143	""	""	"39"
142.064890392935	142.062026255845	142.067754530025	252.391038423732	252.149085762952	252.632991084512	2	2	163.077369811086	114.878257082811	""	""	"14"
142.745167496861	142.745167496861	142.745167496861	2274.3148517542	2274.3148517542	2274.3148517542	1	1	41.2734514443835	30.6427893498863	""	""	"16"
142.968244208102	142.968244208102	142.968244208102	2224.57198697951	2224.57198697951	2224.57198697951	1	1	301.5418643918	228.887593623867	""	""	"75"
142.991271466597	142.991271466597	142.991271466597	2272.38073825372	2272.38073825372	2272.38073825372	1	1	1513.46184740432	915.135803466186	""	""	"39"
143.033265722815	143.033265722815	143.033265722815	2273.19389999121	2273.19389999121	2273.19389999121	1	1	869.318051958055	336.744589604586	""	""	"39"
143.046084736715	143.046084736715	143.046084736715	1239.18756620518	1239.18756620518	1239.18756620518	1	1	13.2253178269611	112.73672862652	""	""	"3"
144.050518379335	144.049392734109	144.051644024561	2274.23920165671	2273.19389999121	2275.28450332222	2	2	836.432721413677	303.153008760895	""	""	"16"
144.924650236665	144.924650236665	144.924650236665	2197.46415406155	2197.46415406155	2197.46415406155	1	1	419.106537486045	85.3336905719588	""	""	"64"
145.050071557581	145.049507527932	145.05063558723	2274.23955511813	2274.16425848206	2274.3148517542	2	2	1447.56238467573	339.460660394715	""	""	"16"
146.056604490711	146.053949729917	146.059259251506	2274.79967753821	2274.3148517542	2275.28450332222	2	2	479.014626737752	161.111116085164	""	""	"16"
146.937386272328	146.937245924935	146.93752661972	67.4536804645483	66.5543091463667	68.3530517827298	2	2	256.287919384768	123.243439580261	""	""	"56"
146.936777357789	146.936777357789	146.936777357789	161.04177226761	161.04177226761	161.04177226761	1	1	173.762911979856	165.07048979759	""	""	"96"
147.017910723145	147.017910723145	147.017910723145	2251.56758462297	2251.56758462297	2251.56758462297	1	1	319.71104028352	320.118715674034	""	""	"38"
147.025594215921	147.025594215921	147.025594215921	1058.77826711851	1058.77826711851	1058.77826711851	1	1	265.544947483249	99.4719704079518	""	""	"66"
147.029225213874	147.029225213874	147.029225213874	146.930145996852	146.930145996852	146.930145996852	1	1	491.891092722689	160.962217088442	""	""	"37"
147.064589304042	147.060968697435	147.068209910649	2274.79875902198	2273.19389999121	2276.40361805276	2	2	674.818443930608	199.313208749553	""	""	"16"
147.998482790808	147.998482790808	147.998482790808	603.743788671994	603.743788671994	603.743788671994	1	1	24.1012918282701	52.8734831277252	""	""	"6"
148.042950433419	148.042950433419	148.042950433419	144.689405279785	144.689405279785	144.689405279785	1	1	55.4931280266698	15.6254219095866	""	""	"37"
148.059642509311	148.05863389888	148.060651119741	2275.91833074687	2274.3148517542	2277.52180973953	2	2	420.75052914207	110.48354435603	""	""	"16"
