"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"."	"IL_161213_5201"	"IL_161213_5202"	"isotopes"	"adduct"	"pcgroup"
63.0261048139194	63.0261048139194	63.0261048139194	1036.70566518064	1036.70566518064	1036.70566518064	1	1	16.7766809505181	70.5391945634619	""	""	"4"
63.0164509914225	63.0164509914225	63.0164509914225	1189.38204366006	1189.38204366006	1189.38204366006	1	1	14.4634314703803	67.8727401104752	""	""	"1"
64.0194486118251	64.0194486118251	64.0194486118251	2276.69847025816	2276.69847025816	2276.69847025816	1	1	143.117615370244	23.9643018144079	""	""	"11"
65.001069025539	65.001069025539	65.001069025539	1035.58554599307	1035.58554599307	1035.58554599307	1	1	15.6200599419253	93.5627242483731	""	""	"4"
65.0151711916933	65.0150720323264	65.0152703510601	2276.78771336993	2276.69847025816	2276.87695648171	2	2	885.229481357594	150.965707219621	""	""	"11"
65.0057667458677	65.0057667458677	65.0057667458677	1187.59616848743	1187.59616848743	1187.59616848743	1	1	23.4727558152687	186.091022016979	""	""	"1"
66.011462745094	66.010494132177	66.0124313580109	2276.22783585872	2275.75720145929	2276.69847025816	2	2	451.751148662826	99.2614601450855	""	""	"11"
66.0115908870907	66.0115908870907	66.0115908870907	2383.49457415263	2383.49457415263	2383.49457415263	1	1	64.0773287200656	1.20151941470249	""	""	"60"
67.031675072656	67.031675072656	67.031675072656	2276.69847025816	2276.69847025816	2276.69847025816	1	1	102.864714286168	22.7660867801086	""	""	"11"
68.0118040557277	68.0118040557277	68.0118040557277	2275.57931541186	2275.57931541186	2275.57931541186	1	1	61.892361561232	24.5917928775255	""	""	"11"
69.0031222529022	69.0031222529022	69.0031222529022	2276.69847025816	2276.69847025816	2276.69847025816	1	1	130.420922751314	37.8518846563511	""	""	"11"
72.0098064701497	72.0098064701497	72.0098064701497	145.823075045602	145.823075045602	145.823075045602	1	1	70.3147812805599	9.58855367719719	""	""	"35"
74.026418133789	74.026418133789	74.026418133789	252.164529561469	252.164529561469	252.164529561469	1	1	168.907455583401	16.7800031652094	""	""	"13"
75.9792780725397	75.9792780725397	75.9792780725397	2276.69847025816	2276.69847025816	2276.69847025816	1	1	37.771442805888	25.6619261890006	""	""	"11"
77.0117750298233	77.0117750298233	77.0117750298233	2277.8176208053	2277.8176208053	2277.8176208053	1	1	122.822246700992	17.9731758288249	""	""	"11"
79.0232061272691	79.0232061272691	79.0232061272691	2275.57931541186	2275.57931541186	2275.57931541186	1	1	68.6188183242737	13.4853338419982	""	""	"11"
81.0442661786481	81.0442661786481	81.0442661786481	2276.69847025816	2276.69847025816	2276.69847025816	1	1	138.346568092053	33.5500220888017	""	""	"11"
82.0378972494782	82.0351843518014	82.0406101471551	2276.22783585872	2275.75720145929	2276.69847025816	2	2	334.394530444115	59.7086800185438	""	""	"11"
83.0131202361285	83.0131202361285	83.0131202361285	1036.70566518064	1036.70566518064	1036.70566518064	1	1	25.2324067846864	108.723407961744	""	""	"4"
83.010094478338	83.010094478338	83.010094478338	1189.38204366006	1189.38204366006	1189.38204366006	1	1	24.7081604032543	107.060090924751	""	""	"1"
83.0254765335619	83.0254765335619	83.0254765335619	2277.8176208053	2277.8176208053	2277.8176208053	1	1	111.839646024756	19.2226810169215	""	""	"11"
83.9776234059993	83.9776234059993	83.9776234059993	2166.07268325077	2166.07268325077	2166.07268325077	1	1	145.420403563336	81.5530208515702	""	""	"27"
84.0013806110661	84.0013806110661	84.0013806110661	2165.86272049033	2165.86272049033	2165.86272049033	1	1	147.805440245276	79.5887757514769	""	""	"27"
85.0268598069909	85.0268598069909	85.0268598069909	321.554128273931	321.554128273931	321.554128273931	1	1	27.634293433859	222.136564524325	""	""	"10"
86.9930475880129	86.9930475880129	86.9930475880129	321.554128273931	321.554128273931	321.554128273931	1	1	18.0238823226958	35.9479394955893	""	""	"10"
88.0080761117806	88.0080761117806	88.0080761117806	2276.69847025816	2276.69847025816	2276.69847025816	1	1	54.0300290592925	23.9643018144079	""	""	"11"
89.0143182515437	89.0142010004972	89.0144355025902	2275.66825843557	2275.57931541186	2275.75720145929	2	2	558.040916428184	183.39397811608	""	""	"11"
89.0132188468843	89.0132188468843	89.0132188468843	2385.73578509013	2385.73578509013	2385.73578509013	1	1	106.322745140161	11.9548473108642	""	""	"60"
90.0093892150786	90.0091798982162	90.0095985319409	2275.66825843557	2275.57931541186	2275.75720145929	2	2	774.550115386096	213.292075124462	""	""	"11"
