"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"."	"IL_161213_4001"	"IL_161213_4002"	"isotopes"	"adduct"	"pcgroup"
63.0170493630092	63.0170493630092	63.0170493630092	1183.18251080927	1183.18251080927	1183.18251080927	1	1	13.2577592541887	93.9970363738757	""	""	"1"
63.0119320566577	63.0119320566577	63.0119320566577	1034.51700320428	1034.51700320428	1034.51700320428	1	1	17.9769930958008	88.1917644477356	""	""	"4"
64.0198256426895	64.0198256426895	64.0198256426895	2275.32643950372	2275.32643950372	2275.32643950372	1	1	168.802161442165	36.9122843172066	""	""	"12"
65.005185122092	65.005185122092	65.005185122092	1183.18251080927	1183.18251080927	1183.18251080927	1	1	18.0787626193483	227.14525678839	""	""	"1"
65.0009398031057	65.0009398031057	65.0009398031057	1032.27595205069	1032.27595205069	1032.27595205069	1	1	15.6212540972173	150.933751934135	""	""	"4"
65.0151606182195	65.014989286275	65.015331950164	2274.83201030121	2273.54069048484	2276.12333011758	2	2	896.684434665579	188.557931470694	""	""	"12"
66.0093442531212	66.008367180413	66.0103213258293	2274.83201030121	2273.54069048484	2276.12333011758	2	2	504.587121731051	137.119107968971	""	""	"12"
67.027359094792	67.027359094792	67.027359094792	2275.32643950372	2275.32643950372	2275.32643950372	1	1	95.9992253407505	27.0690051003075	""	""	"12"
68.0142632951487	68.0142632951487	68.0142632951487	2275.32643950372	2275.32643950372	2275.32643950372	1	1	58.8741094684321	29.5312986076872	""	""	"12"
69.0077144911103	69.0077144911103	69.0077144911103	2277.56623577616	2277.56623577616	2277.56623577616	1	1	93.5728073832433	32.2313940676356	""	""	"12"
72.0018564038252	72.0018564038252	72.0018564038252	141.268141350792	141.268141350792	141.268141350792	1	1	53.5266108411133	14.3833558306681	""	""	"33"
72.0174088351951	72.0174088351951	72.0174088351951	79.030631785843	79.030631785843	79.030631785843	1	1	44.2381963621764	7.19084587028869	""	""	"20"
74.0234215430181	74.0234215430181	74.0234215430181	248.074821255894	248.074821255894	248.074821255894	1	1	193.178372057154	26.3611289075123	""	""	"13"
75.9859359341723	75.9859359341723	75.9859359341723	2272.41976273681	2272.41976273681	2272.41976273681	1	1	45.0820426034625	17.1101273358348	""	""	"30"
77.0147617042351	77.0147617042351	77.0147617042351	2275.32643950372	2275.32643950372	2275.32643950372	1	1	118.728334948404	24.5218001427084	""	""	"12"
79.0258677017907	79.0258677017907	79.0258677017907	2275.32643950372	2275.32643950372	2275.32643950372	1	1	79.1137273189882	20.9180023596284	""	""	"12"
81.0411862578544	81.0375662911244	81.0448062245843	2274.83212531083	2273.21779836802	2276.44645225364	2	2	128.110921076252	42.9431769173275	""	""	"12"
82.0378340079555	82.0348322456641	82.0408357702469	2275.7247528948	2275.00305353597	2276.44645225364	2	2	330.858275380498	89.5539018727362	""	""	"12"
82.9999384303912	82.9999384303912	82.9999384303912	1032.27595205069	1032.27595205069	1032.27595205069	1	1	32.3586108682979	91.5347345229318	""	""	"4"
83.0120909103626	83.0120909103626	83.0120909103626	1183.18251080927	1183.18251080927	1183.18251080927	1	1	26.43831616721	130.648131857743	""	""	"1"
83.0267814454623	83.0267814454623	83.0267814454623	2276.44645225364	2276.44645225364	2276.44645225364	1	1	128.908521944997	34.4514645129818	""	""	"12"
84.0014001265091	84.000405801739	84.0023944512792	2163.77515801466	2163.38976740726	2164.16054862206	2	2	126.217993647042	64.0866125748289	""	""	"31"
85.0281104123966	85.0281104123966	85.0281104123966	319.39719796319	319.39719796319	319.39719796319	1	1	18.5356920847744	196.440230378245	""	""	"10"
87.0025234229752	87.0025234229752	87.0025234229752	317.611202496645	317.611202496645	317.611202496645	1	1	16.0642644563275	49.2363866382116	""	""	"10"
