"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"netCDF_b1"	"IL_130512_1001"	"IL_130512_1002"	"isotopes"	"adduct"	"pcgroup"
297.244829318335	297.244829318335	297.244829318335	2032.36874847716	2032.36874847716	2032.36874847716	1	1	285.901035320263	87.2346588088244	""	"[M-H-CH4]- 314.283"	"11"
297.245965751935	297.245965751935	297.245965751935	1921.53496204813	1921.53496204813	1921.53496204813	1	1	202.040509159924	57.0750643714856	""	""	"513"
297.2454578276	297.2454578276	297.2454578276	2001.25542273952	2001.25542273952	2001.25542273952	1	1	318.993623740548	90.1855799453875	""	""	"580"
298.139357640362	298.139357640362	298.139357640362	95.7781715946747	95.7781715946747	95.7781715946747	1	1	897.088781797489	87.2259330463174	"[151][M+1]-"	""	"64"
298.049321604507	298.049321604507	298.049321604507	1571.91854577126	1571.91854577126	1571.91854577126	1	1	148.708410903141	249.54090431513	""	"[M-H-CH3]- 314.08"	"93"
298.048162553268	298.048162553268	298.048162553268	2201.41343836732	2201.41343836732	2201.41343836732	1	1	383.639072146351	248.651405301648	""	"[M-H-CH3]- 314.085"	"44"
298.246959922575	298.246959922575	298.246959922575	1806.19748259881	1806.19748259881	1806.19748259881	1	1	472.139267606302	103.549851692593	"[146][M+1]-"	""	"59"
299.05681919245	299.05681919245	299.05681919245	1541.09006005773	1541.09006005773	1541.09006005773	1	1	746.496213518003	102.451395734287	""	""	"140"
299.02755150969	299.02755150969	299.02755150969	2050.5025557266	2050.5025557266	2050.5025557266	1	1	174.221602560553	79.1312273016955	""	""	"246"
299.259578126783	299.259233082088	299.259923171479	2079.94083370935	2079.84237256763	2080.03929485106	2	2	1491.10244717886	498.105330453782	"[168][M]-"	""	"83"
299.258426509234	299.258426509234	299.258426509234	1981.54206297855	1981.54206297855	1981.54206297855	1	1	443.559073143512	42.5809344473519	""	""	"527"
299.258985975321	299.258985975321	299.258985975321	2168.05119974971	2168.05119974971	2168.05119974971	1	1	224.550545820481	124.443784390382	""	""	"6"
299.259968958178	299.259968958178	299.259968958178	2009.76028640259	2009.76028640259	2009.76028640259	1	1	849.868320633992	91.858967098501	""	""	"114"
299.20196047096	299.20196047096	299.20196047096	1904.30986044445	1904.30986044445	1904.30986044445	1	1	82.2407490841897	538.243202528065	""	""	"405"
299.25930560393	299.25930560393	299.25930560393	2044.23608556313	2044.23608556313	2044.23608556313	1	1	954.559027348005	63.6653695349608	""	""	"110"
300.263165347525	300.263165347525	300.263165347525	2079.84237256763	2079.84237256763	2079.84237256763	1	1	325.877907595859	99.8137484923001	"[168][M+1]-"	""	"83"
301.071447045357	301.071413940839	301.071480149875	1163.0352209173	1162.75767565845	1163.31276617615	2	2	27466.3212701671	10099.7667356643	"[11][M]-"	""	"294"
301.071934188629	301.071934188629	301.071934188629	1205.18660984668	1205.18660984668	1205.18660984668	1	1	5526.21102870617	693.779463203927	"[111][M]-"	""	"39"
301.164810169249	301.164810169249	301.164810169249	995.343628709638	995.343628709638	995.343628709638	1	1	886.093424372702	39.5618565586472	""	""	"137"
301.182561282521	301.182561282521	301.182561282521	1508.12380843507	1508.12380843507	1508.12380843507	1	1	32.2637649466611	623.63619858791	""	""	"18"
302.075721907441	302.075119312261	302.076324502622	1163.0352209173	1162.75767565845	1163.31276617615	2	2	6140.05733200611	2048.03410624005	"[11][M+1]-"	""	"293"
302.075301092208	302.075301092208	302.075301092208	1205.18660984668	1205.18660984668	1205.18660984668	1	1	1089.18361536522	144.556167040369	"[111][M+1]-"	""	"39"
303.077735185947	303.07755472028	303.077915651614	1163.0352209173	1162.75767565845	1163.31276617615	2	2	1042.70981142152	358.571013977307	"[11][M+2]-"	""	"296"
305.086664480455	305.086664480455	305.086664480455	1688.96885614663	1688.96885614663	1688.96885614663	1	1	6.15214303139656	305.549507007054	""	""	"321"
305.177330758828	305.177330758828	305.177330758828	1488.47206090198	1488.47206090198	1488.47206090198	1	1	626.592930055928	37.2410133125003	""	""	"144"
305.184441413164	305.184441413164	305.184441413164	2252.91052988968	2252.91052988968	2252.91052988968	1	1	446.634396944816	58.9394305572413	""	""	"484"
309.042096887638	309.042096887638	309.042096887638	1493.3564593143	1493.3564593143	1493.3564593143	1	1	3.60627362033633	339.485831357015	""	""	"371"
309.174840420939	309.174344799417	309.186167279315	1834.75448988943	1811.62369742737	1843.1974397023	4	2	7175.74732340639	3315.82898826958	""	""	"423"
309.1823290573	309.1823290573	309.1823290573	1698.59179093795	1698.59179093795	1698.59179093795	1	1	183.262760975919	253.451193013461	""	""	"77"
309.280067411572	309.280067411572	309.280067411572	2198.05318569722	2198.05318569722	2198.05318569722	1	1	152.179143813555	26.4244623750598	""	""	"447"
310.048364272954	310.048364272954	310.048364272954	1493.3564593143	1493.3564593143	1493.3564593143	1	1	3.74102421340734	367.096524109864	""	""	"372"
310.177101781235	310.176143571587	310.178059990884	1843.06353647448	1842.92963324666	1843.1974397023	2	2	1214.64218742389	570.193057971971	""	""	"463"
311.259595552759	311.259149760845	311.260041344672	2052.28638241409	2051.82787126855	2052.74489355963	2	2	2477.02194807446	557.807089605922	"[131][M]-"	""	"49"
311.168222115712	311.168222115712	311.168222115712	2085.18352684839	2085.18352684839	2085.18352684839	1	1	103.687631327679	475.277516404283	""	"[M-H-CO2]- 356.166"	"12"
311.223602890926	311.223602890926	311.223602890926	1623.04858396929	1623.04858396929	1623.04858396929	1	1	337.825490084961	42.7250121948477	""	""	"197"
311.18620228845	311.18620228845	311.18620228845	1731.94394094953	1731.94394094953	1731.94394094953	1	1	129.898603882111	569.383988486807	""	""	"128"
311.260080205835	311.260080205835	311.260080205835	1908.5423667357	1908.5423667357	1908.5423667357	1	1	270.742457038961	112.994575041345	""	""	"242"
311.170872325077	311.170872325077	311.170872325077	1844.05085166176	1844.05085166176	1844.05085166176	1	1	2494.95287544424	1510.74190745134	""	""	"464"
311.294378430778	311.293699952022	311.295056909534	2235.41561750334	2234.93631521934	2235.89491978734	2	2	269.501791223258	333.395326120626	""	""	"186"
311.295923371712	311.295923371712	311.295923371712	2201.58302357263	2201.58302357263	2201.58302357263	1	1	128.171790442962	233.740513589873	""	""	"489"
312.263559229343	312.263481449538	312.263637009147	2052.84671012869	2052.74489355963	2052.94852669775	2	2	540.282228471006	146.049408264849	"[131][M+1]-"	""	"49"
313.079858091429	313.079055040248	313.08066114261	2200.93778719581	2200.46213602429	2201.41343836732	2	2	3753.04763473057	429.617535825424	"[119][M]-"	"[M-H]- 314.085"	"44"
313.057434334388	313.057434334388	313.057434334388	1185.36160866618	1185.36160866618	1185.36160866618	1	1	47.3120877940787	432.970870009536	""	""	"467"
313.078919649464	313.078919649464	313.078919649464	2058.34638149418	2058.34638149418	2058.34638149418	1	1	209.612689492787	16.918785046326	""	"[3M-2H+K]- 92.0327"	"131"
313.078819891138	313.078819891138	313.078819891138	2135.81433392933	2135.81433392933	2135.81433392933	1	1	1012.12202547187	27.9650736081495	""	"[3M-2H+K]- 92.031"	"90"
313.054377593651	313.054377593651	313.054377593651	1126.04874521844	1126.04874521844	1126.04874521844	1	1	8.46764849833221	241.547358346812	""	""	"491"
313.072882067622	313.072882067622	313.072882067622	1571.5510701082	1571.5510701082	1571.5510701082	1	1	1070.06930437385	79.0648207853479	"[180][M]-"	"[M-H]- 314.08"	"93"
313.238995479817	313.238484354902	313.239506604731	1619.30193287064	1618.91586452425	1619.68800121704	2	2	2397.78199495049	482.258699186683	""	""	"445"
313.238665892799	313.238665892799	313.238665892799	1974.15610418077	1974.15610418077	1974.15610418077	1	1	251.284737867805	38.3851706231378	""	""	"229"
313.180977518059	313.180977518059	313.180977518059	1507.00405055211	1507.00405055211	1507.00405055211	1	1	12.966951326314	209.541043766731	""	""	"375"
313.23766797017	313.23766797017	313.23766797017	2168.05119974971	2168.05119974971	2168.05119974971	1	1	274.239565330208	114.029994037637	""	"[M-H]- 314.238"	"6"
313.274550439294	313.274241099374	313.274859779214	2032.47378999311	2032.36874847716	2032.57883150906	2	2	11144.4723701787	518.123757596273	"[53][M]-"	"[M-H]- 314.283"	"11"
313.275700303212	313.275424785217	313.275975821207	1874.95048054553	1869.57625121374	1880.32470987732	2	1	502.871005433421	248.963373568657	""	""	"249"
313.273908265241	313.273908265241	313.273908265241	2077.60096419097	2077.60096419097	2077.60096419097	1	1	405.038135542321	70.1045237627108	""	""	"174"
314.107289535453	314.106773092673	314.107805978233	2144.41010101138	2144.3202128443	2144.49998917846	2	2	808.373192084022	1290.64661428408	""	"[M+Cl]- 279.144"	"57"
314.097715909972	314.097715909972	314.097715909972	1994.75442038248	1994.75442038248	1994.75442038248	1	1	34.129019587828	157.84400843404	""	"[3M-2H]2- 210.071 [M-H]- 315.105"	"17"
314.074086720571	314.074086720571	314.074086720571	1571.5510701082	1571.5510701082	1571.5510701082	1	1	208.528942977919	14.7611750880668	"[180][M+1]-"	""	"93"
314.099984564287	314.099984564287	314.099984564287	2084.06378275017	2084.06378275017	2084.06378275017	1	1	46.4967062996665	239.15985365807	""	""	"219"
314.080230136679	314.080230136679	314.080230136679	2201.41343836732	2201.41343836732	2201.41343836732	1	1	1055.41149935184	118.768803940904	"[119][M+1]-"	""	"44"
314.279840467615	314.279840467615	314.279840467615	2032.36874847716	2032.36874847716	2032.36874847716	1	1	2605.11733574885	147.762454488969	"[53][M+1]-"	""	"11"
315.05094837838	315.05094837838	315.05094837838	706.16329699582	706.16329699582	706.16329699582	1	1	7.31443284040206	311.962353798954	""	""	"495"
315.078569777438	315.078569777438	315.078569777438	2135.81433392933	2135.81433392933	2135.81433392933	1	1	221.390491634011	22.9654631131257	""	""	"90"
315.076787530294	315.076787530294	315.076787530294	2201.41343836732	2201.41343836732	2201.41343836732	1	1	733.651800426929	71.1000152880548	"[119][M+2]-"	""	"44"
315.255439067925	315.255439067925	315.255439067925	2168.05119974971	2168.05119974971	2168.05119974971	1	1	125.315567066136	49.1811227967126	""	"[M-H+NaCOOH]- 248.29"	"6"
315.281881454293	315.281881454293	315.281881454293	2032.36874847716	2032.36874847716	2032.36874847716	1	1	431.805133380694	35.9673049190971	"[53][M+2]-"	""	"11"
316.104028617727	316.103765567412	316.104291668042	2144.41010101138	2144.3202128443	2144.49998917846	2	2	319.898092473512	398.391833074274	""	"[M-2H+K]- 279.144"	"57"
319.140444385312	319.140444385312	319.140444385312	2271.49649249982	2271.49649249982	2271.49649249982	1	1	344.857244672603	129.742004188673	""	"[M+Cl]- 284.172 [M-H]- 320.148"	"37"
321.17443771525	321.17443771525	321.17443771525	1811.34623459093	1811.34623459093	1811.34623459093	1	1	928.03460455822	89.0206817808492	""	""	"38"
321.188399378253	321.188399378253	321.188399378253	2168.22774447	2168.22774447	2168.22774447	1	1	305.219688912132	224.647472094221	""	""	"325"
323.093381014901	323.093381014901	323.093381014901	1515.9618927062	1515.9618927062	1515.9618927062	1	1	8.52665038711995	667.485713060644	""	""	"345"
323.221090147795	323.221062505801	323.22111778979	2086.20660352369	2086.10879187839	2086.304415169	2	2	1158.43149003061	840.53782714933	""	"[M-H+NaCOOH]- 256.241"	"12"
324.133371259002	324.133371259002	324.133371259002	1587.44707204861	1587.44707204861	1587.44707204861	1	1	369.692311447995	64.9148595220043	""	""	"96"
324.099511880683	324.099511880683	324.099511880683	1515.9618927062	1515.9618927062	1515.9618927062	1	1	2.60510269429416	296.81534712523	""	""	"346"
325.072623909695	325.071506459805	325.073741359585	1361.51537308246	1361.28177724887	1361.74896891604	2	2	1198.49830261512	414.398130346854	""	""	"145"
325.184546908083	325.184378516779	325.184715299386	1956.13792885053	1955.13361115812	1957.14224654294	2	2	4112.6309812542	2208.56783917639	""	""	"147"
325.274337879653	325.272243362355	325.276432396951	2106.14962407167	2100.21807909537	2112.08116904797	2	1	454.427961204783	168.847093066403	""	""	"189"
325.275156628	325.275156628	325.275156628	2060.13045027776	2060.13045027776	2060.13045027776	1	1	1105.61709051457	195.77456210124	"[167][M]-"	""	"507"
326.27845906647	326.27845906647	326.27845906647	2060.13045027776	2060.13045027776	2060.13045027776	1	1	246.363939593059	54.769949652105	"[167][M+1]-"	""	"507"
327.289486394804	327.289486394804	327.289486394804	1940.78922344461	1940.78922344461	1940.78922344461	1	1	511.575336920717	208.848477677685	""	""	"403"
327.290861717561	327.290861717561	327.290861717561	2109.84090028159	2109.84090028159	2109.84090028159	1	1	2099.1459781987	166.853346687179	"[161][M]-"	""	"74"
327.993795137617	327.993795137617	327.993795137617	89.5105062539517	89.5105062539517	89.5105062539517	1	1	1245.50586145894	28.2445882520277	"[179][M]-"	"[M+Cl]- 293.025"	"92"
328.08779902722	328.08779902722	328.08779902722	2016.02504794463	2016.02504794463	2016.02504794463	1	1	294.96013165357	243.241727107692	""	""	"195"
328.296747970838	328.296747970838	328.296747970838	2109.84090028159	2109.84090028159	2109.84090028159	1	1	471.89932702735	50.9765724487511	"[161][M+1]-"	""	"74"
328.993241253898	328.993241253898	328.993241253898	88.3902092879488	88.3902092879488	88.3902092879488	1	1	296.686405105393	7.94127316743959	"[179][M+1]-"	""	"92"
329.139612908075	329.139612908075	329.139612908075	1606.03651579128	1606.03651579128	1606.03651579128	1	1	214.288162570093	53.6060689007018	""	""	"210"
329.06672883859	329.06672883859	329.06672883859	901.114144423795	901.114144423795	901.114144423795	1	1	3.62960966763107	215.562868254739	""	""	"547"
329.160903932324	329.160903932324	329.160903932324	95.7781715946747	95.7781715946747	95.7781715946747	1	1	1674.95175017683	17.3270919331941	""	"[M-H+NaCOOH]- 262.17 [M+Cl]- 294.192 [M-H]- 330.168"	"64"
329.993532141362	329.993532141362	329.993532141362	88.3902092879488	88.3902092879488	88.3902092879488	1	1	227.957675044699	4.92209208044824	"[179][M+2]-"	""	"92"
330.102625455353	330.101836460368	330.103414450338	2006.50758373867	2006.39991036064	2006.6152571167	2	2	344.899653369561	177.186309051067	""	""	"183"
330.095189661118	330.095189661118	330.095189661118	1756.78978608328	1756.78978608328	1756.78978608328	1	1	1.23114810795129	222.524620751556	""	""	"377"
331.155309134829	331.155309134829	331.155309134829	1187.05002882475	1187.05002882475	1187.05002882475	1	1	903.958339052978	145.531732155758	""	""	"56"
333.242983186372	333.242196367189	333.243770005554	1899.59954123062	1899.1638369475	1900.03524551375	2	2	308.070225172075	192.356143744255	""	""	"176"
337.203529416124	337.203130795236	337.203928037011	1616.95686268011	1616.7823993559	1617.13132600433	2	2	1935.2280098163	863.804108184442	"[93][M]-"	"[M-H-COCH2]- 380.22"	"28"
337.205877950621	337.205687311581	337.206068589661	2191.31205938219	2190.83748910896	2191.78662965542	2	2	11014.2875112864	6536.24108615755	""	""	"501"
337.204920972797	337.204920972797	337.204920972797	2157.48321896072	2157.48321896072	2157.48321896072	1	1	485.815678205077	681.623459467781	""	""	"394"
337.203189347613	337.203189347613	337.203189347613	1782.75548614191	1782.75548614191	1782.75548614191	1	1	111.480968879157	301.776407971047	""	""	"191"
337.181149833528	337.181149833528	337.181149833528	2005.27986142586	2005.27986142586	2005.27986142586	1	1	415.76052196353	128.482457665605	""	""	"158"
337.310153760222	337.310153760222	337.310153760222	2233.6547431846	2233.6547431846	2233.6547431846	1	1	182.173737823808	185.080010898477	""	""	"259"
338.205417653314	338.204926240054	338.205909066574	1616.95686268011	1616.7823993559	1617.13132600433	2	2	473.770683302042	191.276899204075	"[93][M+1]-"	""	"28"
338.269559708253	338.269222084753	338.269897331754	1981.65396305481	1981.54206297855	1981.76586313106	2	2	881.450922700154	168.971733856201	"[188][M]-"	""	"101"
339.088337666116	339.088337666116	339.088337666116	1425.54287388845	1425.54287388845	1425.54287388845	1	1	62.7485120122478	583.737552416133	""	""	"552"
339.200572049228	339.200234752185	339.200591621987	2258.66850260903	2245.68308846361	2259.63081620977	3	2	1347.58042038515	1028.81637057195	""	""	"523"
339.200493564964	339.200188445442	339.200750492597	2169.17119166452	2168.22774447	2190.66548902421	3	2	3394.14895753327	2106.77494423041	"[35][M]-"	""	"6"
339.166550589427	339.166550589427	339.166550589427	2086.304415169	2086.304415169	2086.304415169	1	1	239.969638016452	458.239447271917	""	""	"353"
339.290309886639	339.290218794635	339.290400978643	2138.47830503094	2138.05462352581	2138.90198653606	2	2	2540.70575165853	998.243048337069	"[102][M]-"	""	"32"
339.272667763722	339.272667763722	339.272667763722	1981.54206297855	1981.54206297855	1981.54206297855	1	1	247.009396844915	64.1163862192761	"[188][M+1]-"	""	"101"
339.29023550201	339.29023550201	339.29023550201	2008.64023729946	2008.64023729946	2008.64023729946	1	1	460.922761837931	254.313634294073	""	""	"535"
340.201949708353	340.201949708353	340.201949708353	2258.5117581048	2258.5117581048	2258.5117581048	1	1	620.63356722963	420.398934664726	""	""	"539"
340.203021766474	340.203021766474	340.203021766474	2166.93006253929	2166.93006253929	2166.93006253929	1	1	570.111082708463	504.582092111419	"[35][M+1]-"	""	"6"
340.29471069479	340.29471069479	340.29471069479	2138.05462352581	2138.05462352581	2138.05462352581	1	1	628.654565418547	196.222614107955	"[102][M+1]-"	""	"32"
341.176212687814	341.175788739093	341.176636636534	1857.63565497287	1852.82359815962	1862.44771178613	2	1	114.646123878478	840.732338725523	"[125][M]-"	""	"452"
341.180175462792	341.180175462792	341.180175462792	2133.75871952336	2133.75871952336	2133.75871952336	1	1	1371.78078865387	183.434144099592	""	""	"486"
341.304382875748	341.30369541876	341.30655495929	1987.1436797469	1974.38208412512	1988.48646428709	3	2	1366.72071788089	596.608926280187	""	""	"193"
341.270485616129	341.270485616129	341.270485616129	2163.56870514887	2163.56870514887	2163.56870514887	1	1	345.083919721323	30.3250096619861	""	""	"162"
341.271456074525	341.271456074525	341.271456074525	2074.23885061105	2074.23885061105	2074.23885061105	1	1	249.736214562436	55.3201874043284	""	""	"247"
341.306434666812	341.306255730055	341.306613603568	2127.177343634	2126.37711411922	2127.97757314877	2	2	9639.05201060274	1609.58874223075	"[63][M]-"	"[M+Cl]- 306.337 [M-H]- 342.313"	"14"
342.20804604576	342.207378471483	342.208713620038	1722.16492077234	1722.00987804417	1722.31996350051	2	2	1987.86125027664	504.191650005877	"[137][M]-"	""	"55"
342.184993459416	342.184993459416	342.184993459416	2133.57519124451	2133.57519124451	2133.57519124451	1	1	863.495782861646	89.8178390667757	""	""	"69"
342.177901832969	342.177901832969	342.177901832969	1862.44771178613	1862.44771178613	1862.44771178613	1	1	18.9819128068045	516.595087380868	"[125][M+1]-"	""	"453"
342.311360688019	342.310610351082	342.312111024955	2127.177343634	2126.37711411922	2127.97757314877	2	2	2557.77119616978	418.755622727986	"[63][M+1]-"	""	"14"
343.191023763228	343.190713339452	343.191334187004	1904.18582325935	1904.06178607426	1904.30986044445	2	2	4741.41877406529	1453.33018692104	"[91][M]-"	"[M-H]- 344.198"	"27"
343.212141452491	343.212141452491	343.212141452491	1722.00987804417	1722.00987804417	1722.00987804417	1	1	556.548027343649	159.953568687746	"[137][M+1]-"	""	"55"
343.314005985348	343.314005985348	343.314005985348	2127.97757314877	2127.97757314877	2127.97757314877	1	1	453.587923166176	74.4687197108275	"[63][M+2]-"	""	"14"
344.195227841432	344.195227841432	344.195227841432	1904.06178607426	1904.06178607426	1904.06178607426	1	1	1132.19121407685	381.256491363537	"[91][M+1]-"	""	"27"
349.203272099541	349.202847122171	349.203697076911	1616.95686268011	1616.7823993559	1617.13132600433	2	2	1240.69051499084	341.280192128496	""	"[M-H-C2H4]- 378.25"	"28"
351.088012442175	351.087579540505	351.088445343846	1568.93547124195	1568.55934026282	1569.31160222107	2	2	2025.2690627196	1326.9451340572	"[148][M]-"	""	"61"
351.087324094801	351.087324094801	351.087324094801	1515.9618927062	1515.9618927062	1515.9618927062	1	1	82.4802031957598	2245.49024292833	"[48][M]-"	"[M+Cl]- 316.123"	"9"
351.250776448467	351.250235297295	351.25131759964	2168.13947210986	2168.05119974971	2168.22774447	2	2	721.776129797315	779.781749696227	""	"[M+Cl+NaCOOH]- 248.29"	"6"
351.215371083068	351.215371083068	351.215371083068	1616.7823993559	1616.7823993559	1616.7823993559	1	1	169.273933348401	59.3604223914226	""	"[M-H-CO]- 380.22"	"28"
351.218231424558	351.218193952101	351.218268897015	1507.92602062188	1507.72823280869	1508.12380843507	2	2	3671.74822322326	908.28010410693	"[74][M]-"	"[M+Cl]- 316.249 [M-H]- 352.226 [M-H-HCOOH]- 398.231"	"18"
352.090389501309	352.090380329394	352.090398673225	1568.93547124195	1568.55934026282	1569.31160222107	2	2	485.371930133108	363.652750861365	"[148][M+1]-"	""	"61"
352.093391605726	352.093391605726	352.093391605726	1515.9618927062	1515.9618927062	1515.9618927062	1	1	35.058538623827	940.733211773535	"[48][M+1]-"	""	"347"
352.223241876312	352.223241876312	352.223241876312	1508.12380843507	1508.12380843507	1508.12380843507	1	1	885.016800749274	227.968338616047	"[74][M+1]-"	""	"18"
353.200125453982	353.199997580893	353.200253327071	1888.8533957617	1888.41984241371	1889.28694910969	2	2	4348.69561198284	2793.12358145975	"[150][M]-"	""	"63"
353.166213604331	353.166213604331	353.166213604331	2086.10879187839	2086.10879187839	2086.10879187839	1	1	654.935968172213	222.744419247355	""	""	"12"
353.141060254595	353.141060254595	353.141060254595	1576.69606030854	1576.69606030854	1576.69606030854	1	1	1261.09450412332	404.900781788946	"[170][M]-"	""	"85"
353.198300962269	353.198300962269	353.198300962269	1616.7823993559	1616.7823993559	1616.7823993559	1	1	242.638043057719	83.8642945170779	""	"[M-H-CO2]- 398.173"	"28"
353.306350560307	353.306136706435	353.306564414179	2143.85022994301	2143.38024704172	2144.3202128443	2	2	1408.8506015492	362.626475451179	"[140][M]-"	""	"469"
354.204848206523	354.204780934492	354.204915478553	1888.8533957617	1888.41984241371	1889.28694910969	2	2	905.456888635556	551.491965659545	"[150][M+1]-"	""	"63"
354.142272599447	354.142272599447	354.142272599447	1576.69606030854	1576.69606030854	1576.69606030854	1	1	343.475753946907	102.393550411473	"[170][M+1]-"	""	"85"
354.308633908252	354.308633908252	354.308633908252	2142.07991777551	2142.07991777551	2142.07991777551	1	1	221.564589344489	83.5182106532106	"[140][M+1]-"	""	"469"
355.084471438665	355.084471438665	355.084471438665	1361.28177724887	1361.28177724887	1361.28177724887	1	1	687.350063954162	23.8083790329672	""	""	"145"
355.11923249381	355.11923249381	355.11923249381	1515.9618927062	1515.9618927062	1515.9618927062	1	1	37.0053040476008	1462.18570157365	""	""	"348"
355.158699458351	355.158125266754	355.159273649947	2085.64615936339	2085.18352684839	2086.10879187839	2	2	10730.1364694349	3390.63908887206	"[55][M]-"	"[M-H]- 356.166"	"12"
355.229113859199	355.229113859199	355.229113859199	1800.60062528337	1800.60062528337	1800.60062528337	1	1	167.253237546746	66.385777529551	""	""	"217"
355.197054523756	355.197054523756	355.197054523756	1889.28694910969	1889.28694910969	1889.28694910969	1	1	424.644286765542	258.74451788815	"[150][M+2]-"	""	"480"
355.21360389397	355.21356537083	355.213642417109	1507.92602062188	1507.72823280869	1508.12380843507	2	2	789.557808057519	409.343239197045	""	"[M-H-COCH2]- 398.231"	"18"
356.162306349931	356.162013567692	356.16259913217	2085.64615936339	2085.18352684839	2086.10879187839	2	2	3540.13819613804	1143.10818522947	"[55][M+1]-"	""	"12"
356.18288880167	356.18288880167	356.18288880167	1886.18019616509	1886.18019616509	1886.18019616509	1	1	412.597061640857	326.721752982703	""	""	"4"
356.316700320899	356.316700320899	356.316700320899	2186.18528592504	2186.18528592504	2186.18528592504	1	1	237.074259088674	37.0752578563436	""	""	"190"
357.134226687103	357.133835183736	357.13461819047	993.434806264141	993.101946004266	993.767666524016	2	2	1629.68320227668	554.562282825169	"[116][M]-"	"[2M-2H+K]- 160.096 [M-H]- 358.138"	"42"
357.097264600592	357.097264600592	357.097264600592	1422.8651767459	1422.8651767459	1422.8651767459	1	1	422.644377555862	69.0648574179084	""	""	"561"
357.161795072638	357.161604994915	357.161985150361	2085.64615936339	2085.18352684839	2086.10879187839	2	2	1011.58121933947	408.797898913035	"[55][M+2]-"	""	"12"
357.18930419172	357.187997546959	357.19061083648	1886.05381911791	1885.92744207072	1886.18019616509	2	2	21039.3929162356	11984.6083650342	"[23][M]-"	"[M-H]- 358.197"	"4"
357.190163399604	357.190163399604	357.190163399604	2143.38024704172	2143.38024704172	2143.38024704172	1	1	136.532705868469	296.343180871759	""	""	"469"
357.227788742307	357.227788742307	357.227788742307	1139.57240328832	1139.57240328832	1139.57240328832	1	1	2663.77458433641	318.336861560308	""	""	"549"
358.137332606707	358.137332606707	358.137332606707	993.101946004266	993.101946004266	993.101946004266	1	1	338.038398914832	122.627717996134	"[116][M+1]-"	""	"42"
358.194424166973	358.194373341219	358.194474992727	1886.05381911791	1885.92744207072	1886.18019616509	2	2	6119.86375719518	3698.27621422126	"[23][M+1]-"	""	"4"
358.16717635492	358.16717635492	358.16717635492	2086.10879187839	2086.10879187839	2086.10879187839	1	1	193.070103982463	64.8386297801069	"[55][M+3]-"	""	"12"
359.186725172788	359.186513998024	359.186936347551	1687.68875204892	1687.52844784567	1687.84905625218	2	2	2298.09620614375	633.020072926546	"[129][M]-"	""	"47"
359.192560483594	359.190647558655	359.194473408533	1886.05381911791	1885.92744207072	1886.18019616509	2	2	2094.51547246329	1238.47776885315	"[23][M+2]-"	""	"4"
359.151741969841	359.151741969841	359.151741969841	589.107477207639	589.107477207639	589.107477207639	1	1	4.83671019385713	814.207754658742	"[98][M]-"	""	"412"
360.190213120379	360.188792305396	360.191633935363	1687.68875204892	1687.52844784567	1687.84905625218	2	2	555.030932469738	153.928981217905	"[129][M+1]-"	""	"47"
360.195247247827	360.194360475578	360.196134020076	1886.05381911791	1885.92744207072	1886.18019616509	2	2	391.616884646501	230.924631731585	"[23][M+3]-"	""	"4"
360.154274976917	360.154274976917	360.154274976917	589.107477207639	589.107477207639	589.107477207639	1	1	3.73911407721858	186.864865446447	"[98][M+1]-"	""	"413"
363.23500649898	363.23500649898	363.23500649898	2130.39928574132	2130.39928574132	2130.39928574132	1	1	22.4839742537172	156.16201802704	""	""	"124"
363.181065879612	363.181065879612	363.181065879612	1748.28250694337	1748.28250694337	1748.28250694337	1	1	43.1457011418998	224.238395204156	""	""	"153"
363.183646554505	363.183646554505	363.183646554505	1717.17302025196	1717.17302025196	1717.17302025196	1	1	192.337968126769	260.004639800166	""	""	"226"
364.989425928486	364.989425928486	364.989425928486	1442.1236486815	1442.1236486815	1442.1236486815	1	1	315.060052497312	22.7694022663488	""	""	"51"
365.19740728894	365.197227973207	365.197586604674	1190.23200567794	1189.95678090358	1190.50723045231	2	2	3347.79476781645	452.750873872683	"[130][M]-"	""	"48"
365.196536958146	365.195999140975	365.197074775318	1165.27419381047	1164.99702296468	1165.55136465626	2	2	2254.02840366523	611.931560792713	"[149][M]-"	""	"62"
365.197047501187	365.197047501187	365.197047501187	1616.7823993559	1616.7823993559	1616.7823993559	1	1	343.601152323245	178.409849861576	""	"[M-H-CH2]- 380.22"	"28"
365.197438572544	365.197438572544	365.197438572544	1704.19170773368	1704.19170773368	1704.19170773368	1	1	149.424827051882	584.805070785151	""	""	"163"
366.202647452438	366.202647452438	366.202647452438	1165.55136465626	1165.55136465626	1165.55136465626	1	1	538.594323741381	154.025742349053	"[149][M+1]-"	""	"62"
366.201732826897	366.201732826897	366.201732826897	1189.95678090358	1189.95678090358	1189.95678090358	1	1	778.78444749774	133.35540046873	"[130][M+1]-"	""	"48"
366.188379099756	366.188379099756	366.188379099756	2168.22774447	2168.22774447	2168.22774447	1	1	19.33363446447	336.571182552259	""	""	"326"
367.118375862446	367.115602562501	367.118402433472	1588.56731532022	1587.80787201124	1604.91536252496	3	2	1352.75526558733	711.06769290418	"[183][M]-"	""	"96"
367.194336677562	367.194336677562	367.194336677562	2168.22774447	2168.22774447	2168.22774447	1	1	110.553916263968	435.433183075162	""	""	"327"
