"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"mix15"	"IL_221213_4801"	"IL_221213_4802"	"isotopes"	"adduct"	"pcgroup"
68.0456260801699	68.0456260801699	68.0456260801699	2301.21498697751	2301.21498697751	2301.21498697751	1	1	1362.61451527259	334.397393946197	""	""	"35"
69.0291182837379	69.0287274301442	69.0295091373315	1117.37014530254	1117.22610688107	1117.514183724	2	2	110.415625462026	86.5245510340278	""	""	"1"
69.040615201358	69.040615201358	69.040615201358	14.4928258608186	14.4928258608186	14.4928258608186	1	1	487.236029960956	105.243879910371	""	""	"11"
69.0421433749737	69.0421433749737	69.0421433749737	2383.66479904193	2383.66479904193	2383.66479904193	1	1	282.289244016065	56.549815356446	""	""	"6"
69.0734544540029	69.0734544540029	69.0734544540029	2234.31911582813	2234.31911582813	2234.31911582813	1	1	24.800585867072	53.0149886580641	""	""	"3"
70.0583903426793	70.0559026361155	70.0608780492431	2273.43365162334	2272.40746395484	2274.45983929183	2	2	152.55705256277	43.5534980545278	""	""	"14"
71.0329321758815	71.0329321758815	71.0329321758815	2276.79584610012	2276.79584610012	2276.79584610012	1	1	102.468052026271	12.8845733706016	""	""	"26"
71.0720924114191	71.0720924114191	71.0720924114191	2111.50507036969	2111.50507036969	2111.50507036969	1	1	161.088132729881	39.0080124278515	""	""	"21"
71.0798352351416	71.0798352351416	71.0798352351416	2210.00009524865	2210.00009524865	2210.00009524865	1	1	142.535531467292	34.6503841114233	""	""	"15"
72.0754292057152	72.0754292057152	72.0754292057152	2272.40746395484	2272.40746395484	2272.40746395484	1	1	55.4563315252678	14.1640851761686	""	""	"14"
73.0198389900119	73.0168728718115	73.0228051082124	1116.82458440924	1116.42306193742	1117.22610688107	2	2	266.767146615914	57.4930466201373	""	""	"1"
77.0329209040256	77.0329209040256	77.0329209040256	155.498621463248	155.498621463248	155.498621463248	1	1	24.8488512377898	100.757203653206	""	""	"18"
78.0306872917257	78.0306637412667	78.0307108421846	2386.3866288612	2385.86902940293	2386.90422831946	2	2	1919.2308511851	207.927712805171	""	""	"6"
78.03061131891	78.0305158310751	78.0307068067449	16.0158045660274	15.2984318254902	16.7331773065647	2	2	880.944249699634	325.56724981771	""	""	"11"
78.0307089831507	78.0307089831507	78.0307089831507	2296.69140857963	2296.69140857963	2296.69140857963	1	1	349.075692357529	190.457564972166	""	""	"35"
79.0265200215354	79.0265200215354	79.0265200215354	12.7153380623415	12.7153380623415	12.7153380623415	1	1	1298.44750671319	266.401657423111	""	""	"11"
79.0284782951059	79.0265469328316	79.0304096573802	2386.93249188901	2385.81277099534	2388.05221278269	2	2	2997.60429228585	241.913105497821	""	""	"6"
79.060682480537	79.060682480537	79.060682480537	154.389308783737	154.389308783737	154.389308783737	1	1	11.8351950439847	36.5978533559254	""	""	"18"
80.0374417036357	80.0374417036357	80.0374417036357	16.7331773065647	16.7331773065647	16.7331773065647	1	1	329.981012753544	180.93304017655	""	""	"11"
80.0402675040358	80.0402675040358	80.0402675040358	2388.05221278269	2388.05221278269	2388.05221278269	1	1	176.091651948148	0	""	""	"6"
81.0357793337382	81.0357793337382	81.0357793337382	2272.26916273862	2272.26916273862	2272.26916273862	1	1	334.296576932113	79.2317237132044	""	""	"14"
81.0417622314743	81.0417622314743	81.0417622314743	18.9605322397997	18.9605322397997	18.9605322397997	1	1	1297.89210668251	138.124040459498	""	""	"11"
81.0420294391827	81.0420294391827	81.0420294391827	2385.86902940293	2385.86902940293	2385.86902940293	1	1	774.583066127473	0	""	""	"6"
81.0624983490391	81.0624983490391	81.0624983490391	2176.84280517074	2176.84280517074	2176.84280517074	1	1	59.1328150742888	98.8846492816843	""	""	"2"
81.0721472126911	81.0696277412738	81.0746666841083	2078.11259471026	2077.70310601684	2078.52208340368	2	2	61.3238080556498	109.272799098315	""	""	"7"
81.0687260570033	81.0687260570033	81.0687260570033	2232.12246886901	2232.12246886901	2232.12246886901	1	1	24.7974247764718	95.4153510862462	""	""	"3"
82.0483301984164	82.0474159085038	82.0492444883289	20.7933833823785	15.6125025661984	25.9742641985586	2	2	7094.60378164593	159.368437988319	""	""	"11"
82.0507862921866	82.0495238216052	82.0520487627681	2283.99464188595	2271.1777178184	2296.81156595351	2	2	1148.37861555508	209.217970223554	""	""	"26"
82.0494735296603	82.0494735296603	82.0494735296603	2388.05221278269	2388.05221278269	2388.05221278269	1	1	8389.97005644332	0	""	""	"6"
83.0570277301444	83.0567157987941	83.0573396614946	2272.33839369579	2271.1777178184	2273.49906957318	2	2	583.313201984803	104.257374450361	""	""	"14"
83.0541254767028	83.0541254767028	83.0541254767028	2389.16073639787	2389.16073639787	2389.16073639787	1	1	846.806753917497	0	""	""	"6"
83.053206713598	83.053206713598	83.053206713598	12.7153380623415	12.7153380623415	12.7153380623415	1	1	517.47544667456	50.2551569488557	""	""	"11"
84.0528845127031	84.0528845127031	84.0528845127031	2273.49906957318	2273.49906957318	2273.49906957318	1	1	152.020659781543	40.1135746780418	""	""	"14"
85.0118437387609	85.0118437387609	85.0118437387609	650.477855650489	650.477855650489	650.477855650489	1	1	19.8465789940781	47.7973029145069	""	""	"12"
85.0245852856418	85.024358800456	85.0248117708276	1117.37014530254	1117.22610688107	1117.514183724	2	2	583.036080003097	231.625348219952	""	""	"1"
85.0716702432804	85.0716702432804	85.0716702432804	2274.59662313212	2274.59662313212	2274.59662313212	1	1	351.523995952878	41.5687225342295	""	""	"14"
86.0661274083744	86.0661274083744	86.0661274083744	2272.40746395484	2272.40746395484	2272.40746395484	1	1	69.5802508858564	27.789260353926	""	""	"14"
86.0942241443977	86.0942241443977	86.0942241443977	2151.28709188629	2151.28709188629	2151.28709188629	1	1	36.3053656913285	267.697933197899	""	""	"36"
87.0911043571517	87.0911043571517	87.0911043571517	2272.40746395484	2272.40746395484	2272.40746395484	1	1	102.155595008662	22.8770397449879	""	""	"14"
87.9988712241006	87.9988712241006	87.9988712241006	2112.59965710636	2112.59965710636	2112.59965710636	1	1	196.144789938506	52.6806738393918	""	""	"21"
89.0353154854033	89.0353154854033	89.0353154854033	330.265493858513	330.265493858513	330.265493858513	1	1	30.7066511345055	146.673140939447	""	""	"22"
89.0353145771412	89.0353145771412	89.0353145771412	605.066362390685	605.066362390685	605.066362390685	1	1	21.0731819591515	364.111881984489	""	""	"16"
89.0360358633374	89.0360358633374	89.0360358633374	377.910649359189	377.910649359189	377.910649359189	1	1	16.5725114945086	193.536683883206	""	""	"25"
90.5025217218723	90.5025217218723	90.5025217218723	2116.54030789487	2116.54030789487	2116.54030789487	1	1	562.765302866454	41.4250315954921	""	""	"90"
91.0264999802992	91.0262870743214	91.0267128862769	16.0158045660274	15.2984318254902	16.7331773065647	2	2	640.400421451043	134.09507280296	""	""	"11"
91.0267416827614	91.0267416827614	91.0267416827614	2388.05221278269	2388.05221278269	2388.05221278269	1	1	457.568539654583	0	""	""	"6"
91.0267262205722	91.0267262205722	91.0267262205722	2292.42529565286	2292.42529565286	2292.42529565286	1	1	1164.30445486227	333.455230638495	""	""	"28"
91.0486191996916	91.0486191996916	91.0486191996916	86.2075080834434	86.2075080834434	86.2075080834434	1	1	255.42196046058	353.206393258921	""	""	"24"
91.0519133433413	91.0519133433413	91.0519133433413	521.991948302228	521.991948302228	521.991948302228	1	1	66.4885939588961	216.045488834435	""	""	"20"
91.0515371183146	91.0515371183146	91.0515371183146	616.667159964913	616.667159964913	616.667159964913	1	1	51.6115674818663	372.622633856453	""	""	"9"
91.0514537901678	91.0514537901678	91.0514537901678	154.389308783737	154.389308783737	154.389308783737	1	1	36.6019544339355	101.265158270471	""	""	"18"
91.0515112378178	91.0515112378178	91.0515112378178	260.381966458355	260.381966458355	260.381966458355	1	1	13.3293923917866	233.102869288266	""	""	"10"
91.0540693613646	91.0540693613646	91.0540693613646	1206.2788540154	1206.2788540154	1206.2788540154	1	1	18.9164910874846	85.8946066024198	""	""	"4"
91.5006876259013	91.5006876259013	91.5006876259013	2115.44983903221	2115.44983903221	2115.44983903221	1	1	242.976807376952	23.6145630880295	""	""	"90"
92.0389901327997	92.0389901327997	92.0389901327997	2384.76645633841	2384.76645633841	2384.76645633841	1	1	1099.61582660677	223.554439060898	""	""	"6"
92.0386531879826	92.0386531879826	92.0386531879826	14.4928258608186	14.4928258608186	14.4928258608186	1	1	1797.11155166079	323.162014467589	""	""	"11"
92.0431096225945	92.0431096225945	92.0431096225945	50.7989069509347	50.7989069509347	50.7989069509347	1	1	1775.25029197408	326.29584048939	""	""	"38"
92.0615305104043	92.0615305104043	92.0615305104043	616.667159964913	616.667159964913	616.667159964913	1	1	8.23312282224182	42.5860112231619	""	""	"9"
93.0423829690148	93.0423804806901	93.0423854573395	2388.02486481509	2387.99751684748	2388.05221278269	2	2	8529.23175865319	7795.97980394795	""	""	"6"
93.0421976697799	93.0421699851102	93.0422253544497	15.4554671958443	15.2984318254902	15.6125025661984	2	2	5672.23521248725	2763.8392671943	""	""	"11"
93.0423113696648	93.0423113696648	93.0423113696648	2300.11241654846	2300.11241654846	2300.11241654846	1	1	4396.07040756658	2379.7149706162	""	""	"35"
93.0675937771651	93.0674396638198	93.0677478905104	154.512226880563	154.389308783737	154.63514497739	2	2	66.5167155754358	109.507673190263	""	""	"18"
93.0670007815282	93.0670007815282	93.0670007815282	2234.31911582813	2234.31911582813	2234.31911582813	1	1	14.132024782331	79.9067100763337	""	""	"3"
94.0487725584702	94.0482676904048	94.0492774265356	13.4467372309341	12.7153380623415	14.1781363995267	2	2	5214.02602018805	1036.87641807268	""	""	"11"
94.0493311489461	94.0489557699585	94.0497065279337	2388.02486481509	2387.99751684748	2388.05221278269	2	2	8329.58741118771	663.894539904082	""	""	"6"
94.0498484924926	94.0496923646134	94.0500046203718	2273.43270095346	2273.36633233373	2273.49906957318	2	2	5757.05432427203	694.162628438786	""	""	"14"
94.0482952600608	94.0482952600608	94.0482952600608	2332.71909878275	2332.71909878275	2332.71909878275	1	1	2912.05138937282	925.959366140838	""	""	"48"
95.0576243539997	95.0575617091024	95.0576869988971	2388.57654596835	2388.05221278269	2389.10087915401	2	2	6786.13475068216	594.686406958499	""	""	"6"
95.0574616189247	95.0573812677275	95.057541970122	14.8953194828626	14.1781363995267	15.6125025661984	2	2	2543.10508011216	1141.47961500631	""	""	"11"
95.0584689536793	95.0584689536793	95.0584689536793	2274.45983929183	2274.45983929183	2274.45983929183	1	1	2422.11673792019	1201.02713994775	""	""	"14"
96.0503413053803	96.0503413053803	96.0503413053803	12.7153380623415	12.7153380623415	12.7153380623415	1	1	311.076239038667	134.255541405979	""	""	"11"
96.0630611852292	96.0610466212427	96.0650757492157	2272.88689814429	2272.40746395484	2273.36633233373	2	2	242.045109304973	107.050167003201	""	""	"14"
97.0047217714958	97.0006357844326	97.0088077585589	1116.8212363782	1116.12828903239	1117.514183724	2	2	1057.89119237314	278.73362283582	""	""	"1"
97.0745964733564	97.073946515271	97.0752464314417	2272.33831334673	2272.26916273862	2272.40746395484	2	2	308.23852713794	113.456820313475	""	""	"14"
97.0911291408012	97.0911291408012	97.0911291408012	2232.12246886901	2232.12246886901	2232.12246886901	1	1	69.4515224444509	95.7885526332878	""	""	"3"
97.0945845948069	97.0945845948069	97.0945845948069	2179.07148781477	2179.07148781477	2179.07148781477	1	1	72.5859229536633	87.8370405504538	""	""	"2"
97.9709986168874	97.9709986168874	97.9709986168874	73.585310097756	73.585310097756	73.585310097756	1	1	354.705443838331	105.612699325731	""	""	"70"
98.0606837225334	98.0552619450785	98.0661054999884	2271.79259088662	2271.1777178184	2272.40746395484	2	2	237.514525452623	94.5242162231112	""	""	"14"
98.960259013016	98.960259013016	98.960259013016	2122.02834795972	2122.02834795972	2122.02834795972	1	1	358.487763225107	286.416587629076	""	""	"43"
99.060871608924	99.060871608924	99.060871608924	2271.30990865403	2271.30990865403	2271.30990865403	1	1	121.318053359698	46.2250510300427	""	""	"14"
99.5086254022014	99.5086254022014	99.5086254022014	2117.63695457296	2117.63695457296	2117.63695457296	1	1	1050.84586704202	89.9713744463442	""	""	"90"
100.073477538443	100.07328622521	100.073668851677	2239.67563179231	2235.57379351604	2243.77747006858	2	2	1145.73087212634	249.447646683056	""	""	"67"
100.506742307461	100.506742307461	100.506742307461	2122.02834795972	2122.02834795972	2122.02834795972	1	1	488.606836829794	46.5424160478787	""	""	"43"
101.022667110636	101.022667110636	101.022667110636	617.769438538098	617.769438538098	617.769438538098	1	1	37.6565655747045	79.5498521745503	""	""	"9"
101.069361650577	101.069361650577	101.069361650577	2242.83927660385	2242.83927660385	2242.83927660385	1	1	730.597829402125	126.865200703958	""	""	"46"
101.942054120771	101.942054120771	101.942054120771	73.585310097756	73.585310097756	73.585310097756	1	1	110.986451551917	36.8799290816687	""	""	"70"
103.052666720284	103.052610231915	103.052723208653	1078.00210506131	1077.59462410541	1078.40958601722	2	2	346.703896380532	455.294946166396	""	""	"17"
103.05277495529	103.052238954588	103.053310955992	154.512226880563	154.389308783737	154.63514497739	2	2	489.703330422195	861.39653100675	""	""	"18"
103.073947764382	103.073947764382	103.073947764382	2240.64006879841	2240.64006879841	2240.64006879841	1	1	579.693230846923	198.783522655822	""	""	"46"
103.955111202962	103.954940391111	103.955282014814	2249.4807175023	2247.91242132215	2251.04901368245	2	2	8064.69855310159	739.713607799029	""	""	"31"
104.060376929322	104.057864871064	104.062888987581	154.51490422988	153.293003138358	155.736805321402	2	2	43.7089006745034	102.349921901909	""	""	"18"
104.081214287533	104.081214287533	104.081214287533	1075.41216997593	1075.41216997593	1075.41216997593	1	1	27.6836189320401	43.4169486760324	""	""	"17"
105.030502427476	105.030502427476	105.030502427476	710.914095744264	710.914095744264	710.914095744264	1	1	51.8650091970376	127.029229157008	""	""	"72"
105.043267302365	105.043045932659	105.043488672071	2385.83115794471	2383.66479904193	2387.99751684748	2	2	531.682518721961	350.69948359903	""	""	"6"
105.042547335952	105.042547335952	105.042547335952	15.6125025661984	15.6125025661984	15.6125025661984	1	1	621.089616930126	299.011513655114	""	""	"11"
105.955572282983	105.95382167041	105.957322895556	2249.47982921325	2248.8542035293	2250.1054548972	2	2	3865.44359926829	419.422910465801	""	""	"31"
107.031926455818	107.031926455818	107.031926455818	330.265493858513	330.265493858513	330.265493858513	1	1	40.0246828888926	46.6552413272361	""	""	"22"
107.03676205589	107.03676205589	107.03676205589	152.42384415334	152.42384415334	152.42384415334	1	1	106.496666434281	36.6322693615984	""	""	"18"
107.058584918772	107.058172928696	107.058996908848	2388.02486481509	2387.99751684748	2388.05221278269	2	2	1261.22066460924	433.944813364857	""	""	"6"
107.058530434041	107.058481997203	107.058578870879	16.5700726198452	14.4928258608186	18.6473193788719	2	2	1924.1895839998	504.678632918958	""	""	"11"
107.058804374619	107.058677572161	107.058931177077	2280.91248157797	2273.36633233373	2288.45863082221	2	2	1784.94374719089	418.19700050222	""	""	"26"
108.059478151107	108.059137326906	108.059818975308	2388.03017798101	2386.959476808	2389.10087915401	2	2	2247.21007803667	348.460264952925	""	""	"6"
108.059066915904	108.058872190579	108.059261641228	49.8293261991782	48.8597454474216	50.7989069509347	2	2	2283.80106038928	195.139266742772	""	""	"38"
108.063653249037	108.06342895227	108.063877545804	2273.98147773293	2273.36633233373	2274.59662313212	2	2	2434.32886331146	515.165143614431	""	""	"14"
108.059300967989	108.059300967989	108.059300967989	11.2858406633973	11.2858406633973	11.2858406633973	1	1	0	210.374577488062	""	""	"11"
109.016798776633	109.016521536009	109.017076017257	1116.82458440924	1116.42306193742	1117.22610688107	2	2	112.741582300057	51.1498204435546	""	""	"1"
109.073223372813	109.073074494776	109.07337225085	2272.33831334673	2272.26916273862	2272.40746395484	2	2	495.485814246305	224.736369115167	""	""	"14"
109.069606357742	109.069606357742	109.069606357742	18.9605322397997	18.9605322397997	18.9605322397997	1	1	296.602027567671	93.8780872107052	""	""	"11"
109.090385080825	109.090385080825	109.090385080825	2229.91666350278	2229.91666350278	2229.91666350278	1	1	84.4595397491859	106.748273413104	""	""	"134"
109.093639017837	109.093639017837	109.093639017837	2176.84280517074	2176.84280517074	2176.84280517074	1	1	94.872755551951	138.60497994526	""	""	"2"
110.070296111675	110.069982719457	110.070609503892	2273.43270095346	2273.36633233373	2273.49906957318	2	2	1294.70685994719	535.550977940868	""	""	"14"
110.069297700044	110.069297700044	110.069297700044	16.7331773065647	16.7331773065647	16.7331773065647	1	1	506.123410971588	231.070085087046	""	""	"11"
110.0688786167	110.0688786167	110.0688786167	2388.05221278269	2388.05221278269	2388.05221278269	1	1	310.27749830035	0	""	""	"6"
111.087062900099	111.086639107014	111.087486693184	2273.43270095346	2273.36633233373	2273.49906957318	2	2	1334.78978285699	443.394996212529	""	""	"14"
112.060879316928	112.060879316928	112.060879316928	2389.16073639787	2389.16073639787	2389.16073639787	1	1	385.050654776113	0	""	""	"6"
112.059991611493	112.059991611493	112.059991611493	15.6125025661984	15.6125025661984	15.6125025661984	1	1	598.787101722864	45.5086086591232	""	""	"11"
112.085240647152	112.08463816925	112.085843125054	2273.43270095346	2273.36633233373	2273.49906957318	2	2	1136.68441617967	321.334358607371	""	""	"14"
113.077790236771	113.077790236771	113.077790236771	2271.1777178184	2271.1777178184	2271.1777178184	1	1	212.197981094411	69.6121169594097	""	""	"14"
113.096432361857	113.096432361857	113.096432361857	2272.40746395484	2272.40746395484	2272.40746395484	1	1	204.469578269874	67.0536627458878	""	""	"14"
113.108515037806	113.108515037806	113.108515037806	2208.89751290107	2208.89751290107	2208.89751290107	1	1	108.138645555766	25.006988759221	""	""	"15"
114.097256717732	114.096833801727	114.097679633738	2272.88487397293	2271.30990865403	2274.45983929183	2	2	114.620349351961	47.4117520351827	""	""	"14"
114.093054955681	114.093054955681	114.093054955681	2233.22079235698	2233.22079235698	2233.22079235698	1	1	74.294966893291	55.3582624745868	""	""	"3"
115.030889651005	115.028927925663	115.032851376347	1116.82458440924	1116.42306193742	1117.22610688107	2	2	1016.13763192378	139.457963047316	""	""	"1"
115.051094286116	115.051094286116	115.051094286116	260.381966458355	260.381966458355	260.381966458355	1	1	82.0925131443517	384.202384734623	""	""	"10"
115.964549813754	115.964549813754	115.964549813754	2115.2093347527	2115.2093347527	2115.2093347527	1	1	454.321488276891	515.001795073658	""	""	"90"
116.056874959338	116.056874959338	116.056874959338	259.284685403998	259.284685403998	259.284685403998	1	1	4.86466237420415	82.8733721155563	""	""	"10"
117.026983651724	117.022142524889	117.031824778559	605.605628190501	605.066362390685	606.144893990317	2	2	176.071941525349	668.679280936571	""	""	"16"
117.031095771283	117.031095771283	117.031095771283	330.265493858513	330.265493858513	330.265493858513	1	1	110.870957252565	231.896781351816	""	""	"22"
117.029658788858	117.029658788858	117.029658788858	377.910649359189	377.910649359189	377.910649359189	1	1	91.4351181850366	252.84744386185	""	""	"25"
117.059928878525	117.059928878525	117.059928878525	260.381966458355	260.381966458355	260.381966458355	1	1	76.3410689401418	352.534813366333	""	""	"10"
117.063884085445	117.059883928473	117.067884242416	1948.63578109998	1948.26642384458	1949.00513835537	2	2	572.013123816204	185.878141299264	""	""	"44"
117.959892818839	117.959892818839	117.959892818839	2120.68896989765	2120.68896989765	2120.68896989765	1	1	149.97721921034	188.220651155175	""	""	"43"
118.021681772355	118.021681772355	118.021681772355	612.718218632553	612.718218632553	612.718218632553	1	1	111.721494747337	156.763847995242	""	""	"110"
118.064975796434	118.064140842093	118.065810750776	260.473126940515	260.381966458355	260.564287422676	2	2	383.021852264869	2634.24279305028	"[1][M]+"	""	"10"
119.04841866989	119.048321949222	119.048515390557	522.008290536153	521.991948302228	522.024632770078	2	2	338.152299987914	569.256675617798	""	""	"20"
119.048739191737	119.048462789575	119.049015593899	617.758748511607	617.748058485116	617.769438538098	2	2	251.260495632869	699.23654605252	""	""	"9"
119.04813984066	119.04763538445	119.04864429687	88.0212565039093	87.3278114996349	88.7147015081837	2	2	369.993212104974	314.949909311291	""	""	"24"
119.047860165573	119.047860165573	119.047860165573	1207.37608960005	1207.37608960005	1207.37608960005	1	1	31.8516276117309	307.408101704358	""	""	"4"
119.059649480583	119.059488930698	119.059810030468	2386.93249188901	2385.81277099534	2388.05221278269	2	2	5150.13117325958	574.266166211804	""	""	"6"
119.058217881378	119.057523351928	119.058912410828	15.4554671958443	15.2984318254902	15.6125025661984	2	2	2429.48183337445	1102.42227699294	""	""	"11"
119.059324633428	119.059324633428	119.059324633428	2307.2531816645	2307.2531816645	2307.2531816645	1	1	2833.16587886566	1289.99044498377	""	""	"71"
119.064941109014	119.064941109014	119.064941109014	260.381966458355	260.381966458355	260.381966458355	1	1	54.5293325118542	279.488008364877	"[1][M+1]+"	""	"10"
120.054810610762	120.054759091918	120.054862129606	2388.02486481509	2387.99751684748	2388.05221278269	2	2	14788.3948701176	3434.93478825937	""	""	"6"
120.054681776541	120.054555556649	120.054807996433	2299.50081253896	2298.88920852945	2300.11241654846	2	2	7133.82928427076	6841.23593894765	""	""	"35"
120.054519119062	120.054426037129	120.054612200995	14.8956288431544	14.4928258608186	15.2984318254902	2	2	11243.4214840948	5415.565167808	""	""	"11"
120.079475077438	120.079460904796	120.07948925008	154.512226880563	154.389308783737	154.63514497739	2	2	9918.06260722125	3977.91374712322	"[2][M]+"	""	"18"
120.45858832898	120.45858832898	120.45858832898	154.63514497739	154.63514497739	154.63514497739	1	1	53.0132905643193	27.1555013470516	""	""	"18"
120.741280928801	120.741280928801	120.741280928801	154.63514497739	154.63514497739	154.63514497739	1	1	76.3578892131419	35.4202184715172	""	""	"18"
121.027219729545	121.027219729545	121.027219729545	1256.20279517544	1256.20279517544	1256.20279517544	1	1	32.474511887415	159.470778882433	""	""	"8"
121.026014603436	121.026014603436	121.026014603436	616.667159964913	616.667159964913	616.667159964913	1	1	9.38392075779341	64.4591239162409	""	""	"9"
121.027011298602	121.02559819298	121.028424404224	1882.99956487683	1882.64872836309	1883.35040139056	2	2	226.369950019237	624.007799255466	"[3][M]+"	""	"5"
121.061605727764	121.061559260219	121.061652195308	2300.60463606334	2300.11241654846	2301.09685557822	2	2	5823.88687780406	1484.31924540359	""	""	"35"
121.061372446088	121.06115521207	121.061589680107	2388.02486481509	2387.99751684748	2388.05221278269	2	2	2845.73202142337	1838.18072917271	""	""	"6"
121.061470216206	121.061303115233	121.061637317179	13.7753330608827	13.0578402609467	14.4928258608186	2	2	4367.19248858057	1987.21322357685	""	""	"11"
121.083408912751	121.083320104359	121.083497721142	154.512226880563	154.389308783737	154.63514497739	2	2	1017.90473556206	392.104483763101	"[2][M+1]+"	""	"18"
121.20283942004	121.20283942004	121.20283942004	154.63514497739	154.63514497739	154.63514497739	1	1	51.7454825213952	35.3348854895013	""	""	"18"
121.417521668242	121.417521668242	121.417521668242	154.63514497739	154.63514497739	154.63514497739	1	1	47.1229296304247	28.3361752219752	"[2][M+2]3+"	""	"18"
122.02041046114	122.02041046114	122.02041046114	1881.14866583451	1881.14866583451	1881.14866583451	1	1	38.9821292080562	60.5401335939366	"[3][M+1]+"	""	"5"
122.065465809486	122.065465809486	122.065465809486	16.7331773065647	16.7331773065647	16.7331773065647	1	1	849.967047896421	212.070426813035	""	""	"11"
122.064404668312	122.064404668312	122.064404668312	2384.76645633841	2384.76645633841	2384.76645633841	1	1	681.68330563533	157.684542620377	""	""	"6"
122.076091554628	122.075170718358	122.077012390899	2270.36346876546	2269.41702887688	2271.30990865403	2	2	1053.75118109733	461.406733272053	""	""	"14"
123.031949654074	123.031949654074	123.031949654074	709.746709483656	709.746709483656	709.746709483656	1	1	71.9204800706653	31.9214749899938	""	""	"72"
123.042298443722	123.041797720538	123.042799166906	86.3479461309067	86.2075080834434	86.4883841783701	2	2	707.641213403838	566.459159422796	""	""	"24"
123.077921657487	123.077921657487	123.077921657487	14.4928258608186	14.4928258608186	14.4928258608186	1	1	6626.84962827291	81.5338775602154	""	""	"11"
123.085265396293	123.085265396293	123.085265396293	2269.41702887688	2269.41702887688	2269.41702887688	1	1	1181.24888427702	201.506325737238	""	""	"14"
123.078265776102	123.078265776102	123.078265776102	2388.05221278269	2388.05221278269	2388.05221278269	1	1	13070.1694763547	0	""	""	"6"
124.085878209953	124.085762231556	124.085994188351	2271.24381323621	2271.1777178184	2271.30990865403	2	2	1128.10033646723	289.62266430329	""	""	"14"
124.957693669622	124.957693669622	124.957693669622	82.0367405243233	82.0367405243233	82.0367405243233	1	1	150.022710561723	44.450965104996	""	""	"150"
125.081756247114	125.081595132417	125.081917361811	2389.13177575358	2388.05221278269	2390.21133872447	2	2	923.076883917854	217.23047310131	""	""	"6"
125.081847917446	125.081613585394	125.082082249498	2276.7286773715	2276.66150864289	2276.79584610012	2	2	2906.49897095799	922.607869422063	""	""	"26"
